file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
133824281.png,11,0.885929,731,9,975,9,975,278,731,278
133825207.png,17,0.986629,1133,53,1417,53,1417,366,1133,366
133828605.png,1,0.95502,916,414,1194,414,1194,672,916,672
133830972.png,15,0.976432,1443,613,1748,613,1748,883,1443,883
133830972.png,27,0.956081,859,299,1113,299,1113,578,859,578
133830972.png,6,0.680109,1443,613,1749,613,1749,883,1443,883
133834080.png,13,0.974314,1114,108,1369,108,1369,342,1114,342
133837777.png,27,0.953938,902,408,1138,408,1138,656,902,656
133845397.png,4,0.9424,719,212,941,212,941,449,719,449
133845970.png,0,0.986753,789,75,1041,75,1041,306,789,306
133859703.png,6,0.929599,1307,420,1593,420,1593,689,1307,689
133859703.png,17,0.66466,705,0,952,0,952,168,705,168
133859860.png,19,0.958364,1336,491,1626,491,1626,755,1336,755
133859860.png,15,0.883342,726,8,976,8,976,228,726,228
133912709.png,4,0.969828,776,141,994,141,994,371,776,371
133919216.png,10,0.931487,450,328,706,328,706,576,450,576
133924613.png,21,0.972094,753,81,1017,81,1017,375,753,375
133931845.png,27,0.911806,1230,229,1460,229,1460,467,1230,467
133945142.png,7,0.958539,1115,51,1378,51,1378,287,1115,287
133953606.png,0,0.761601,746,48,991,48,991,273,746,273
133953606.png,21,0.692757,1074,677,1321,677,1321,944,1074,944
134003099.png,17,0.984233,1348,452,1667,452,1667,789,1348,789
134023934.png,4,0.848739,1162,34,1402,34,1402,293,1162,293
134036605.png,7,0.966912,1108,33,1381,33,1381,316,1108,316
134040239.png,26,0.948461,795,165,1063,165,1063,453,795,453
134046511.png,31,0.798831,1105,106,1349,106,1349,349,1105,349
134046511.png,17,0.761746,1105,105,1348,105,1348,350,1105,350
134046876.png,31,0.930442,1170,303,1424,303,1424,560,1170,560
134052639.png,24,0.934316,1140,161,1375,161,1375,436,1140,436
134058776.png,11,0.520518,1078,41,1339,41,1339,275,1078,275
134109434.png,7,0.98394,697,72,969,72,969,351,697,351
134109815.png,27,0.916199,415,276,632,276,632,520,415,520
134109815.png,27,0.89406,1119,145,1380,145,1380,405,1119,405
134112591.png,27,0.953554,712,37,949,37,949,287,712,287
134115210.png,12,0.555157,1187,209,1448,209,1448,445,1187,445
134115451.png,13,0.678127,859,448,1143,448,1143,729,859,729
134115451.png,15,0.555828,413,290,669,290,669,563,413,563
134115451.png,11,0.50373,1059,26,1303,26,1303,247,1059,247
134119349.png,21,0.973948,1127,58,1400,58,1400,353,1127,353
134119948.png,21,0.984076,1273,332,1569,332,1569,650,1273,650
134120027.png,4,0.957555,451,407,681,407,681,659,451,659
134124206.png,26,0.983468,769,78,1031,78,1031,359,769,359
134128507.png,24,0.96774,751,20,969,20,969,278,751,278
134142786.png,21,0.969095,1124,83,1394,83,1394,378,1124,378
134208439.png,24,0.974148,784,82,1008,82,1008,345,784,345
134211407.png,24,0.823048,910,379,1188,379,1188,655,910,655
134225601.png,21,0.781315,524,592,799,592,799,892,524,892
134225601.png,25,0.632777,1057,0,1308,0,1308,221,1057,221
134239243.png,28,0.87874,1048,0,1294,0,1294,248,1048,248
134303805.png,26,0.947625,1180,156,1453,156,1453,448,1180,448
134326476.png,15,0.97495,763,86,1012,86,1012,314,763,314
134326476.png,27,0.692763,582,664,850,664,850,985,582,985
134332981.png,30,0.763743,873,420,1152,420,1152,683,873,683
134332981.png,1,0.511031,873,420,1153,420,1153,681,873,681
134339045.png,17,0.988352,1109,18,1387,18,1387,316,1109,316
134346207.png,17,0.984355,763,94,1039,94,1039,401,763,401
134350690.png,17,0.596692,658,34,896,34,896,254,658,254
134354918.png,32,0.744179,364,251,609,251,609,516,364,516
134407346.png,33,0.973392,1219,228,1481,228,1481,496,1219,496
134407346.png,11,0.914934,795,53,1030,53,1030,308,795,308
134413871.png,11,0.709885,1101,62,1335,62,1335,306,1101,306
134417942.png,4,0.923875,739,0,974,0,974,250,739,250
134417942.png,11,0.722318,740,0,974,0,974,250,740,250
134421507.png,24,0.969374,1167,8,1389,8,1389,279,1167,279
134426839.png,13,0.962813,1234,399,1510,399,1510,655,1234,655
134427618.png,27,0.756483,802,195,1021,195,1021,425,802,425
134427618.png,22,0.733387,801,195,1022,195,1022,431,801,431
134434325.png,5,0.817757,451,383,716,383,716,638,451,638
134437715.png,3,0.857988,761,47,1004,47,1004,302,761,302
134443990.png,31,0.953747,743,152,992,152,992,403,743,403
134443990.png,21,0.928055,1135,0,1340,0,1340,248,1135,248
134444501.png,31,0.930962,821,349,1085,349,1085,613,821,613
134444501.png,27,0.501108,1224,167,1439,167,1439,441,1224,441
134456515.png,24,0.963898,820,85,1043,85,1043,351,820,351
134456842.png,25,0.957706,1326,408,1623,408,1623,716,1326,716
134457909.png,24,0.97903,1036,607,1299,607,1299,917,1036,917
134457909.png,24,0.965924,803,91,1024,91,1024,357,803,357
134458212.png,22,0.857756,1045,624,1295,624,1295,892,1045,892
134543543.png,17,0.983303,745,49,1016,49,1016,351,745,351
134604236.png,30,0.930695,681,100,921,100,921,329,681,329
134608615.png,32,0.867668,761,51,1003,51,1003,307,761,307
134618678.png,6,0.964991,1106,65,1372,65,1372,296,1106,296
134623884.png,26,0.718071,1150,61,1390,61,1390,300,1150,300
134627383.png,0,0.986177,1164,214,1432,214,1432,455,1164,455
134635322.png,14,0.88731,1102,228,1359,228,1359,474,1102,474
134635854.png,33,0.858326,741,103,985,103,985,353,741,353
134641076.png,11,0.966383,1170,64,1392,64,1392,328,1170,328
134649956.png,21,0.968904,1131,73,1400,73,1400,362,1131,362
134652678.png,17,0.985137,759,49,1033,49,1033,341,759,341
134655921.png,17,0.984982,1135,41,1416,41,1416,343,1135,343
134704578.png,14,0.924359,1391,695,1697,695,1697,969,1391,969
134704578.png,11,0.681005,798,130,1047,130,1047,392,798,392
134705714.png,3,0.893594,1106,8,1350,8,1350,270,1106,270
134705993.png,30,0.969741,709,104,952,104,952,335,709,335
134721515.png,6,0.878405,1145,63,1410,63,1410,296,1145,296
134722310.png,6,0.970059,1344,467,1644,467,1644,735,1344,735
134745322.png,15,0.614281,457,332,694,332,694,584,457,584
134745322.png,26,0.578145,1207,238,1489,238,1489,536,1207,536
134758282.png,33,0.94324,755,106,999,106,999,362,755,362
134801575.png,31,0.944351,799,106,1042,106,1042,344,799,344
134824508.png,11,0.864068,721,33,971,33,971,264,721,264
134837049.png,7,0.571844,726,17,979,17,979,245,726,245
134850078.png,21,0.944687,368,61,612,61,612,322,368,322
134910278.png,15,0.943564,1177,161,1441,161,1441,402,1177,402
134913511.png,24,0.97087,728,56,956,56,956,320,728,320
134916410.png,6,0.960315,1270,387,1555,387,1555,640,1270,640
134941387.png,5,0.940841,1224,274,1504,274,1504,530,1224,530
134942065.png,6,0.920785,1406,646,1718,646,1718,926,1406,926
134942065.png,5,0.860596,1406,645,1717,645,1717,927,1406,927
134953154.png,6,0.554473,1142,111,1410,111,1410,350,1142,350
134957207.png,29,0.752195,715,147,955,147,955,387,715,387
134959276.png,15,0.831002,1138,50,1395,50,1395,273,1138,273
135001118.png,17,0.98725,1133,9,1413,9,1413,306,1133,306
135012916.png,11,0.755825,727,0,959,0,959,177,727,177
135012916.png,17,0.722365,1238,205,1513,205,1513,502,1238,502
135013599.png,31,0.824998,845,398,1113,398,1113,659,845,659
135018825.png,29,0.960431,658,73,894,73,894,314,658,314
135033214.png,27,0.947447,782,73,1021,73,1021,334,782,334
135035020.png,33,0.966217,1100,53,1345,53,1345,299,1100,299
135040213.png,4,0.971176,453,458,689,458,689,715,453,715
135046617.png,17,0.987531,735,55,1006,55,1006,355,735,355
135057015.png,24,0.965563,438,246,663,246,663,522,438,522
135059685.png,17,0.820934,766,63,1014,63,1014,293,766,293
135103346.png,20,0.913809,1069,0,1319,0,1319,228,1069,228
135103948.png,15,0.830818,1166,203,1432,203,1432,448,1166,448
135111948.png,26,0.740365,711,29,957,29,957,256,711,256
135115683.png,17,0.982317,1081,0,1356,0,1356,276,1081,276
135123514.png,6,0.95113,873,316,1152,316,1152,574,873,574
135124843.png,14,0.962828,452,452,715,452,715,713,452,713
135132478.png,26,0.913772,761,93,1022,93,1022,376,761,376
135132478.png,17,0.694366,761,94,1023,94,1023,376,761,376
135137785.png,26,0.633702,1137,76,1402,76,1402,362,1137,362
135140486.png,30,0.965993,1133,98,1383,98,1383,329,1133,329
135140486.png,11,0.794373,884,379,1162,379,1162,682,884,682
135158048.png,17,0.980867,624,48,888,48,888,345,624,345
135215918.png,11,0.724085,791,118,1063,118,1063,476,791,476
135215918.png,7,0.580168,1265,299,1551,299,1551,604,1265,604
135230580.png,33,0.974311,1281,368,1560,368,1560,668,1281,668
135235756.png,11,0.839482,810,159,1030,159,1030,393,810,393
135301949.png,15,0.96538,767,100,1016,100,1016,328,767,328
135307574.png,22,0.893274,1042,703,1335,703,1335,1042,1042,1042
135310253.png,4,0.968235,797,164,1042,164,1042,430,797,430
135315221.png,11,0.621021,1090,56,1341,56,1341,278,1090,278
135325375.png,32,0.527802,783,92,1026,92,1026,353,783,353
135336982.png,20,0.957068,824,296,1090,296,1090,555,824,555
135340089.png,21,0.973603,809,233,1085,233,1085,544,809,544
135340180.png,29,0.959093,776,69,1004,69,1004,305,776,305
135341861.png,32,0.934954,868,301,1139,301,1139,581,868,581
135342652.png,18,0.680853,1129,180,1388,180,1388,416,1129,416
135351916.png,25,0.873086,816,110,1077,110,1077,390,816,390
135355249.png,17,0.982354,1135,88,1417,88,1417,391,1135,391
135406527.png,4,0.974734,449,223,675,223,675,461,449,461
135442921.png,4,0.965034,412,228,633,228,633,465,412,465
135446168.png,1,0.945191,1179,242,1445,242,1445,484,1179,484
135533420.png,33,0.959192,1150,92,1401,92,1401,350,1150,350
135534000.png,29,0.926233,1139,170,1390,170,1390,420,1139,420
135545089.png,15,0.927431,1094,64,1355,64,1355,289,1094,289
135555454.png,15,0.971071,458,323,701,323,701,568,458,568
135555454.png,11,0.838635,1067,23,1324,23,1324,280,1067,280
135611964.png,33,0.973306,714,137,961,137,961,396,714,396
135619383.png,21,0.964388,349,207,542,207,542,487,349,487
135619383.png,26,0.956045,761,101,1020,101,1020,381,761,381
135619383.png,21,0.913761,434,210,543,210,543,487,434,487
135619383.png,13,0.827986,1406,596,1701,596,1701,868,1406,868
135633953.png,4,0.964109,1200,155,1425,155,1425,388,1200,388
135641251.png,27,0.913026,1276,289,1511,289,1511,529,1276,529
135644455.png,28,0.796148,722,19,967,19,967,276,722,276
135700275.png,30,0.976419,392,226,665,226,665,470,392,470
135704824.png,10,0.914563,1408,606,1713,606,1713,880,1408,880
135712026.png,4,0.964145,1213,311,1445,311,1445,555,1213,555
135715720.png,11,0.531483,727,31,965,31,965,247,727,247
135724287.png,28,0.971823,1184,140,1446,140,1446,410,1184,410
135724287.png,11,0.961975,773,82,1040,82,1040,383,773,383
135724287.png,11,0.957352,1002,736,1300,736,1300,1058,1002,1058
135733789.png,14,0.95959,787,274,1047,274,1047,520,787,520
135756992.png,14,0.905018,466,386,733,386,733,640,466,640
135758564.png,21,0.978829,1126,67,1394,67,1394,366,1126,366
135800597.png,27,0.923445,561,679,857,679,857,1009,561,1009
135800597.png,27,0.816761,855,219,1078,219,1078,531,855,531
135801063.png,28,0.957389,1497,712,1810,712,1810,1035,1497,1035
135801063.png,27,0.944354,941,400,1178,400,1178,731,941,731
135804165.png,6,0.913192,1355,459,1642,459,1642,716,1355,716
135804165.png,27,0.891111,860,244,1073,244,1073,531,860,531
135806260.png,30,0.72496,731,60,982,60,982,292,731,292
135807293.png,6,0.965733,897,472,1179,472,1179,729,897,729
135811709.png,11,0.717951,1109,38,1367,38,1367,272,1109,272
135824685.png,15,0.634423,737,64,982,64,982,285,737,285
135828198.png,31,0.948106,821,120,1068,120,1068,365,821,365
135830957.png,17,0.696309,790,194,1057,194,1057,481,790,481
135830957.png,26,0.592386,790,194,1057,194,1057,481,790,481
135840925.png,10,0.754535,755,157,1005,157,1005,393,755,393
135845550.png,4,0.976881,1220,180,1449,180,1449,419,1220,419
135902784.png,20,0.620719,571,583,847,583,847,864,571,864
135910237.png,21,0.700144,1050,0,1315,0,1315,282,1050,282
135918801.png,30,0.95645,696,26,936,26,936,247,696,247
135943834.png,11,0.819293,343,195,584,195,584,435,343,435
135956697.png,24,0.969533,767,61,987,61,987,324,767,324
135956697.png,22,0.89351,455,319,709,319,709,588,455,588
135959422.png,7,0.972122,469,435,758,435,758,747,469,747
140007656.png,27,0.960365,986,598,1273,598,1273,915,986,915
140007656.png,15,0.848404,746,47,994,47,994,275,746,275
140007656.png,33,0.818389,454,253,672,253,672,510,454,510
140007656.png,20,0.512709,746,46,994,46,994,274,746,274
140021933.png,1,0.896324,1101,83,1356,83,1356,313,1101,313
140021933.png,11,0.535374,659,103,888,103,888,401,659,401
140023293.png,11,0.898762,1169,24,1394,24,1394,288,1169,288
140023293.png,24,0.845723,784,704,1058,704,1058,1047,784,1047
140025289.png,15,0.959873,695,82,943,82,943,306,695,306
140030257.png,22,0.94234,948,586,1240,586,1240,901,948,901
140030257.png,1,0.913194,1086,0,1332,0,1332,220,1086,220
140031086.png,0,0.953914,1214,267,1482,267,1482,510,1214,510
140050552.png,33,0.977303,1233,199,1492,199,1492,462,1233,462
140050932.png,33,0.976182,1295,324,1566,324,1566,601,1295,601
140056552.png,9,0.839769,1201,286,1467,286,1467,521,1201,521
140057829.png,33,0.968137,1184,133,1436,133,1436,393,1184,393
140058428.png,33,0.968456,1336,450,1619,450,1619,732,1336,732
140100874.png,1,0.925353,1082,105,1340,105,1340,339,1082,339
140119393.png,11,0.794356,791,105,1013,105,1013,374,791,374
140119393.png,24,0.790245,791,105,1013,105,1013,373,791,373
140125407.png,0,0.913371,1068,38,1318,38,1318,266,1068,266
140125407.png,27,0.582613,1502,748,1780,748,1780,1050,1502,1050
140127553.png,26,0.946559,955,349,1249,349,1249,651,955,651
140129772.png,24,0.854116,864,638,1140,638,1140,942,864,942
140129772.png,0,0.697802,1150,227,1408,227,1408,462,1150,462
140135756.png,0,0.969091,432,413,698,413,698,676,432,676
140136517.png,17,0.983779,759,80,1029,80,1029,380,759,380
140137012.png,12,0.750867,743,35,977,35,977,256,743,256
140149359.png,21,0.968272,453,93,720,93,720,389,453,389
140149359.png,13,0.886295,866,434,1147,434,1147,718,866,718
140151255.png,7,0.944824,714,33,968,33,968,264,714,264
140203480.png,31,0.911606,847,343,1113,343,1113,591,847,591
140211989.png,17,0.901106,1363,645,1670,645,1670,978,1363,978
140211989.png,26,0.853778,1362,646,1670,646,1670,978,1362,978
140216990.png,28,0.69126,717,23,962,23,962,275,717,275
140223067.png,8,0.982434,755,363,1014,363,1014,606,755,606
140227058.png,18,0.740911,1155,167,1414,167,1414,399,1155,399
140230386.png,7,0.975259,771,72,1040,72,1040,351,771,351
140232039.png,31,0.951966,1125,85,1375,85,1375,328,1125,328
140233595.png,31,0.955029,882,383,1146,383,1146,641,882,641
140234676.png,11,0.823099,1037,21,1299,21,1299,255,1037,255
140252528.png,19,0.593075,1161,115,1420,115,1420,350,1161,350
140255403.png,0,0.965277,1049,7,1301,7,1301,229,1049,229
140313059.png,9,0.7891,1177,118,1431,118,1431,341,1177,341
140321109.png,8,0.94329,1111,153,1358,153,1358,378,1111,378
140328359.png,25,0.80405,1072,48,1313,48,1313,286,1072,286
140328359.png,11,0.506759,1051,585,1380,585,1380,923,1051,923
140343757.png,21,0.976417,1186,124,1461,124,1461,427,1186,427
140343757.png,27,0.860173,876,226,1098,226,1098,558,876,558
140353294.png,10,0.917906,791,199,1046,199,1046,439,791,439
140354363.png,18,0.625284,1000,702,1295,702,1295,979,1000,979
140400655.png,7,0.951373,771,115,1046,115,1046,401,771,401
140401189.png,15,0.805302,1279,323,1555,323,1555,573,1279,573
140404092.png,24,0.956256,824,79,1054,79,1054,340,824,340
140404092.png,11,0.567226,369,45,619,45,619,322,369,322
140404092.png,4,0.53459,370,47,618,47,618,320,370,320
140404546.png,14,0.924759,1265,330,1541,330,1541,580,1265,580
140417691.png,7,0.758833,767,134,1031,134,1031,375,767,375
140430424.png,17,0.987118,737,55,1014,55,1014,349,737,349
140450658.png,4,0.954136,1152,180,1380,180,1380,412,1152,412
140457760.png,26,0.978159,1145,151,1416,151,1416,437,1145,437
140513830.png,21,0.974408,1231,299,1520,299,1520,618,1231,618
140518829.png,28,0.966657,729,30,979,30,979,290,729,290
140605358.png,16,0.855221,1186,201,1448,201,1448,440,1186,440
140614274.png,17,0.974883,401,260,682,260,682,576,401,576
140624283.png,8,0.818033,1423,688,1719,688,1719,954,1423,954
140624283.png,1,0.700071,1423,687,1719,687,1719,954,1423,954
140636066.png,7,0.744091,774,213,1039,213,1039,457,774,457
140636426.png,6,0.967205,824,354,1098,354,1098,611,824,611
140643562.png,17,0.985633,1126,8,1405,8,1405,308,1126,308
140643562.png,22,0.811382,902,435,1169,435,1169,696,902,696
140657432.png,31,0.943295,1099,150,1351,150,1351,391,1099,391
140721854.png,3,0.945487,1027,72,1279,72,1279,331,1027,331
140736033.png,27,0.950877,747,46,983,46,983,304,747,304
140759908.png,30,0.963018,736,52,977,52,977,278,736,278
140813854.png,31,0.888556,1122,156,1377,156,1377,407,1122,407
140813854.png,17,0.806536,658,0,883,0,883,188,658,188
140817525.png,5,0.968815,471,492,751,492,751,763,471,763
140821674.png,17,0.9332,1079,27,1332,27,1332,284,1079,284
140821674.png,33,0.516706,1079,26,1332,26,1332,283,1079,283
140823964.png,11,0.938881,1100,0,1359,0,1359,280,1100,280
140823964.png,31,0.934196,481,473,749,473,749,747,481,747
140823964.png,27,0.91613,866,311,1215,311,1215,760,866,760
140824390.png,29,0.906312,716,49,952,49,952,284,716,284
140832660.png,33,0.957225,818,186,1074,186,1074,443,818,443
140832660.png,21,0.826173,432,141,638,141,638,447,432,447
140832660.png,30,0.778322,1173,176,1437,176,1437,410,1173,410
140832660.png,6,0.564364,1173,176,1438,176,1438,410,1173,410
140832918.png,33,0.945213,802,294,1059,294,1059,562,802,562
140850847.png,30,0.947392,1042,69,1286,69,1286,299,1042,299
140856198.png,25,0.80325,1172,135,1441,135,1441,424,1172,424
140912094.png,21,0.661475,699,0,956,0,956,142,699,142
140927329.png,21,0.951427,1092,11,1344,11,1344,272,1092,272
140935641.png,17,0.972482,730,19,996,19,996,307,730,307
140938071.png,6,0.904708,703,0,953,0,953,193,703,193
140942895.png,24,0.962809,470,466,728,466,728,756,470,756
141005406.png,0,0.981862,416,402,681,402,681,664,416,664
141016930.png,5,0.970791,535,505,809,505,809,769,535,769
141024642.png,17,0.956115,1422,740,1738,740,1738,1059,1422,1059
141030283.png,33,0.965004,809,103,1053,103,1053,356,809,356
141045631.png,25,0.71978,1121,107,1375,107,1375,372,1121,372
141107010.png,1,0.940149,714,74,961,74,961,305,714,305
141107386.png,5,0.961877,470,486,751,486,751,753,470,753
141112816.png,8,0.97658,921,640,1201,640,1201,909,921,909
141117919.png,21,0.88008,1274,540,1576,540,1576,852,1274,852
141117919.png,1,0.790079,1069,61,1325,61,1325,290,1069,290
141118763.png,0,0.976768,1211,362,1484,362,1484,617,1211,617
141127767.png,17,0.97981,1089,0,1364,0,1364,288,1089,288
141129561.png,16,0.707961,1123,36,1370,36,1370,262,1123,262
141135771.png,29,0.942135,1068,79,1311,79,1311,321,1068,321
141154336.png,28,0.974833,1186,181,1450,181,1450,454,1186,454
141200128.png,6,0.728959,1217,277,1489,277,1489,525,1217,525
141212366.png,18,0.797166,904,566,1186,566,1186,832,904,832
141258029.png,31,0.916457,1136,209,1399,209,1399,448,1136,448
141315352.png,19,0.885609,1303,437,1594,437,1594,699,1303,699
141320334.png,26,0.979013,727,128,992,128,992,413,727,413
141322765.png,5,0.930583,697,110,953,110,953,348,697,348
141331169.png,6,0.947961,971,755,1268,755,1268,1039,971,1039
